filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_A,pop_total, push_total, sgrow_total, sshrink_total
programs/cknn/trace_cancer/vpython1_001.txt,001,2330544,4242190,132,159231,69316,135327,6,3976,189,340,0,18,2400049,4377857,138,163225
programs/cknn/trace_cancer/vpython1_002.txt,002,2330559,4242215,132,159231,69316,135327,6,3976,189,340,0,18,2400064,4377882,138,163225
programs/cknn/trace_cancer/vpython1_003.txt,003,2330529,4242165,132,159231,69316,135327,6,3976,189,340,0,18,2400034,4377832,138,163225
programs/cknn/trace_cancer/vpython1_004.txt,004,2330556,4242210,132,159231,69316,135327,6,3976,189,340,0,18,2400061,4377877,138,163225
programs/cknn/trace_cancer/vpython1_005.txt,005,2330535,4242175,132,159231,69316,135327,6,3976,189,340,0,18,2400040,4377842,138,163225
programs/cknn/trace_cancer/vpython1_006.txt,006,2330547,4242195,132,159231,69316,135327,6,3976,189,340,0,18,2400052,4377862,138,163225
programs/cknn/trace_cancer/vpython1_007.txt,007,2330559,4242215,132,159231,69316,135327,6,3976,189,340,0,18,2400064,4377882,138,163225
programs/cknn/trace_cancer/vpython1_008.txt,008,2330562,4242220,132,159231,69316,135327,6,3976,189,340,0,18,2400067,4377887,138,163225
programs/cknn/trace_cancer/vpython1_009.txt,009,2330547,4242195,132,159231,69316,135327,6,3976,189,340,0,18,2400052,4377862,138,163225
programs/cknn/trace_cancer/vpython1_010.txt,010,2330550,4242200,132,159231,69316,135327,6,3976,189,340,0,18,2400055,4377867,138,163225



filepath, file no., pop_before_A, push_before_A, sgrow_before_A, sshrink_before_A,pop_in_A, push_in_A, sgrow_in_A, sshrink_in_A,pop_after_A, push_after_A, sgrow_after_A, sshrink_after_A,pop_total, push_total, sgrow_total, sshrink_total
programs/cknn/trace_wine_bin/vpython2_001.txt,001,2330538,4242180,132,159231,812187,1477623,9,24406,189,340,0,18,3142914,5720143,141,183655
programs/cknn/trace_wine_bin/vpython2_002.txt,002,2330547,4242195,132,159231,812187,1477623,9,24406,189,340,0,18,3142923,5720158,141,183655
programs/cknn/trace_wine_bin/vpython2_003.txt,003,2330553,4242205,132,159231,812187,1477623,9,24406,189,340,0,18,3142929,5720168,141,183655
programs/cknn/trace_wine_bin/vpython2_004.txt,004,2330568,4242230,132,159231,812187,1477623,9,24406,189,340,0,18,3142944,5720193,141,183655
programs/cknn/trace_wine_bin/vpython2_005.txt,005,2330553,4242205,132,159231,812187,1477623,9,24406,189,340,0,18,3142929,5720168,141,183655
programs/cknn/trace_wine_bin/vpython2_006.txt,006,2330535,4242175,132,159231,812187,1477623,9,24406,189,340,0,18,3142911,5720138,141,183655
programs/cknn/trace_wine_bin/vpython2_007.txt,007,2330544,4242190,132,159231,812187,1477623,9,24406,189,340,0,18,3142920,5720153,141,183655
