linear_regression_additional/trace/lra_00/vpython_car.txt,n_car,4.991247,13:56:47,13:56:52,2335673,4256857,131,159063
linear_regression_additional/trace/lra_00/vpython_diabetes.txt,betes,6.572901,13:57:02,13:57:08,2562462,4627349,124,176722
linear_regression_additional/trace/lra_00/vpython_energy.txt,nergy,5.040606,13:57:10,13:57:15,2331057,4247333,130,158850
linear_regression_additional/trace/lra_00/vpython_house.txt,house,5.186659,13:57:17,13:57:23,2347985,4283231,126,159687
linear_regression_additional/trace/lra_00/vpython_medical.txt,dical,5.172931,13:56:54,13:57:00,2329957,4245085,129,158806

linear_regression_additional/trace/lra_01/vpython_car.txt,n_car,5.275301,14:26:22,14:26:28,2335676,4256862,131,159063
linear_regression_additional/trace/lra_01/vpython_diabetes.txt,betes,5.139532,14:26:37,14:26:42,2562471,4627364,124,176722
linear_regression_additional/trace/lra_01/vpython_energy.txt,nergy,4.954407,14:26:44,14:26:49,2331069,4247353,130,158850
linear_regression_additional/trace/lra_01/vpython_house.txt,house,5.042044,14:26:51,14:26:56,2347991,4283241,126,159687
linear_regression_additional/trace/lra_01/vpython_medical.txt,dical,5.115771,14:26:30,14:26:35,2329942,4245060,129,158806

linear_regression_additional/trace/lra_02/vpython_car.txt,n_car,5.452191,14:26:58,14:27:04,2335676,4256862,131,159063
linear_regression_additional/trace/lra_02/vpython_diabetes.txt,betes,5.173311,14:27:13,14:27:18,2562450,4627329,124,176722
linear_regression_additional/trace/lra_02/vpython_energy.txt,nergy,4.821772,14:27:20,14:27:25,2331075,4247363,130,158850
linear_regression_additional/trace/lra_02/vpython_house.txt,house,5.007591,14:27:27,14:27:32,2347985,4283231,126,159687
linear_regression_additional/trace/lra_02/vpython_medical.txt,dical,4.953303,14:27:06,14:27:11,2329954,4245080,129,158806

linear_regression_additional/trace/lra_03/vpython_car.txt,n_car,4.946903,14:27:34,14:27:39,2335661,4256837,131,159063
linear_regression_additional/trace/lra_03/vpython_diabetes.txt,betes,4.980035,14:27:48,14:27:53,2562450,4627329,124,176722
linear_regression_additional/trace/lra_03/vpython_energy.txt,nergy,4.824698,14:27:55,14:28:00,2331075,4247363,130,158850
linear_regression_additional/trace/lra_03/vpython_house.txt,house,4.902428,14:28:02,14:28:07,2347991,4283241,126,159687
linear_regression_additional/trace/lra_03/vpython_medical.txt,dical,4.833396,14:27:41,14:27:46,2329942,4245060,129,158806

linear_regression_additional/trace/lra_04/vpython_car.txt,n_car,5.19144,14:28:09,14:28:14,2335664,4256842,131,159063
linear_regression_additional/trace/lra_04/vpython_diabetes.txt,betes,5.186974,14:28:24,14:28:29,2562462,4627349,124,176722
linear_regression_additional/trace/lra_04/vpython_energy.txt,nergy,4.671095,14:28:31,14:28:36,2331072,4247358,130,158850
linear_regression_additional/trace/lra_04/vpython_house.txt,house,4.766668,14:28:38,14:28:42,2347988,4283236,126,159687
linear_regression_additional/trace/lra_04/vpython_medical.txt,dical,5.405069,14:28:16,14:28:22,2329948,4245070,129,158806

linear_regression_additional/trace/lra_05/vpython_car.txt,n_car,4.572762,14:28:45,14:28:49,2335685,4256877,131,159063
linear_regression_additional/trace/lra_05/vpython_diabetes.txt,betes,6.081724,14:28:58,14:29:04,2562462,4627349,124,176722
linear_regression_additional/trace/lra_05/vpython_energy.txt,nergy,5.159937,14:29:06,14:29:11,2331063,4247343,130,158850
linear_regression_additional/trace/lra_05/vpython_house.txt,house,5.028001,14:29:13,14:29:18,2347976,4283216,126,159687
linear_regression_additional/trace/lra_05/vpython_medical.txt,dical,4.858311,14:28:51,14:28:56,2329939,4245055,129,158806

linear_regression_additional/trace/lra_06/vpython_car.txt,n_car,4.459779,14:29:21,14:29:25,2335655,4256827,131,159063
linear_regression_additional/trace/lra_06/vpython_diabetes.txt,betes,5.249197,14:29:34,14:29:39,2562444,4627319,124,176722
linear_regression_additional/trace/lra_06/vpython_energy.txt,nergy,4.69342,14:29:41,14:29:46,2331081,4247373,130,158850
linear_regression_additional/trace/lra_06/vpython_house.txt,house,5.066517,14:29:48,14:29:53,2347982,4283226,126,159687
linear_regression_additional/trace/lra_06/vpython_medical.txt,dical,4.563764,14:29:27,14:29:32,2329966,4245100,129,158806

linear_regression_additional/trace/lra_07/vpython_car.txt,n_car,5.490411,14:29:55,14:30:01,2335679,4256867,131,159063
linear_regression_additional/trace/lra_07/vpython_diabetes.txt,betes,5.706148,14:30:10,14:30:15,2562477,4627374,124,176722
linear_regression_additional/trace/lra_07/vpython_energy.txt,nergy,4.562287,14:30:18,14:30:22,2331075,4247363,130,158850
linear_regression_additional/trace/lra_07/vpython_house.txt,house,4.813975,14:30:24,14:30:29,2347988,4283236,126,159687
linear_regression_additional/trace/lra_07/vpython_medical.txt,dical,5.088553,14:30:03,14:30:08,2329951,4245075,129,158806

linear_regression_additional/trace/lra_08/vpython_car.txt,n_car,4.64294,14:30:31,14:30:36,2335676,4256862,131,159063
linear_regression_additional/trace/lra_08/vpython_diabetes.txt,betes,5.910806,14:30:45,14:30:51,2562459,4627344,124,176722
linear_regression_additional/trace/lra_08/vpython_energy.txt,nergy,5.144794,14:30:53,14:30:58,2331075,4247363,130,158850
linear_regression_additional/trace/lra_08/vpython_house.txt,house,5.582208,14:31:00,14:31:06,2347979,4283221,126,159687
linear_regression_additional/trace/lra_08/vpython_medical.txt,dical,5.25368,14:30:38,14:30:43,2329972,4245110,129,158806

linear_regression_additional/trace/lra_09/vpython_car.txt,n_car,4.666604,14:31:08,14:31:13,2335673,4256857,131,159063
linear_regression_additional/trace/lra_09/vpython_diabetes.txt,betes,6.048963,14:31:22,14:31:28,2562459,4627344,124,176722
linear_regression_additional/trace/lra_09/vpython_energy.txt,nergy,5.412903,14:31:30,14:31:36,2331081,4247373,130,158850
linear_regression_additional/trace/lra_09/vpython_house.txt,house,5.111546,14:31:38,14:31:43,2347988,4283236,126,159687
